number,title,state,created_at,closed_at,cycle_time_hours,labels,is_task_issue,task_subtype,cobbler_run_id,is_problem_report,is_recurring,target,body_length
3322,"[stitch] [stitch] prd027-paste R2.3, R3.1, R3.2, R3.3 -- paste serial mode and error handling",CLOSED,2026-03-24T03:53:01+00:00,2026-03-24T03:59:20+00:00,0.1053,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2071
3321,[measure] generation-gh-2626-run38 #3321,CLOSED,2026-03-24T03:51:09+00:00,2026-03-24T03:53:19+00:00,0.0361,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3320,"[stitch] [stitch] prd027-paste R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- paste core implementation and delimiter handling",CLOSED,2026-03-24T03:33:58+00:00,2026-03-24T03:51:01+00:00,0.2842,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2811
3319,"[stitch] [stitch] prd026-cut R4.1, R4.2, R4.3, R4.4 -- cut differential tests",CLOSED,2026-03-24T03:33:57+00:00,2026-03-24T03:45:33+00:00,0.1933,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2346
3318,"[stitch] [stitch] prd026-cut R2.3, R2.4, R3.1, R3.2, R3.3 -- cut field mode, delimiter handling, and complement",CLOSED,2026-03-24T03:33:56+00:00,2026-03-24T03:43:43+00:00,0.1631,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2289
3317,"[stitch] [stitch] prd026-cut R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- cut core implementation, byte and character modes",CLOSED,2026-03-24T03:33:54+00:00,2026-03-24T03:42:19+00:00,0.1403,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2815
3316,[measure] generation-gh-2626-run38 #3316,CLOSED,2026-03-24T03:32:00+00:00,2026-03-24T03:34:12+00:00,0.0367,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3315,"[stitch] prd025-unexpand R2.3, R3.1, R3.2, R3.3, R4.1, R4.2 -- unexpand tab-stops, file handling, and differential tests",CLOSED,2026-03-24T03:20:12+00:00,2026-03-24T03:31:55+00:00,0.1953,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2266
3314,"[stitch] prd025-unexpand R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- unexpand core implementation",CLOSED,2026-03-24T03:20:11+00:00,2026-03-24T03:29:21+00:00,0.1528,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2028
3313,"[stitch] prd024-expand R4.1, R4.2, R4.3 -- expand differential tests",CLOSED,2026-03-24T03:20:10+00:00,2026-03-24T03:26:23+00:00,0.1036,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1699
3312,"[stitch] prd024-expand R2.3, R2.4, R3.1, R3.2, R3.3, R3.4 -- expand flags and error handling",CLOSED,2026-03-24T03:20:09+00:00,2026-03-24T03:22:50+00:00,0.0447,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2063
3311,[measure] generation-gh-2626-run38 #3311,CLOSED,2026-03-24T03:19:06+00:00,2026-03-24T03:20:28+00:00,0.0228,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3310,"[stitch] [stitch] prd024-expand R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- expand core implementation",CLOSED,2026-03-24T02:59:03+00:00,2026-03-24T03:18:57+00:00,0.3317,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2434
3309,"[stitch] [stitch] prd023-fold R4.1, R4.2, R4.3, R4.4 -- fold differential tests",CLOSED,2026-03-24T02:59:02+00:00,2026-03-24T03:15:02+00:00,0.2667,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1929
3308,"[stitch] [stitch] prd023-fold R2.3, R3.1, R3.2, R3.3, R3.4 -- fold flags and error handling",CLOSED,2026-03-24T02:59:00+00:00,2026-03-24T03:11:41+00:00,0.2114,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2058
3307,"[stitch] [stitch] prd023-fold R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- fold core implementation",CLOSED,2026-03-24T02:58:59+00:00,2026-03-24T03:03:46+00:00,0.0797,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2135
3306,[measure] generation-gh-2626-run38 #3306,CLOSED,2026-03-24T02:57:19+00:00,2026-03-24T02:59:19+00:00,0.0333,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3305,"[stitch] prd022-nl R4.1, R4.2, R4.3, R4.4 -- nl differential tests",CLOSED,2026-03-24T02:38:19+00:00,2026-03-24T02:57:13+00:00,0.315,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2274
3304,"[stitch] prd022-nl R2.3, R2.4, R3.1, R3.2, R3.3, R3.4 -- nl flags and error handling",CLOSED,2026-03-24T02:38:17+00:00,2026-03-24T02:48:29+00:00,0.17,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2197
3303,"[stitch] prd022-nl R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- nl core implementation",CLOSED,2026-03-24T02:38:16+00:00,2026-03-24T02:44:23+00:00,0.1019,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2809
3302,"[stitch] prd021-tac R4.1, R4.2, R4.3 -- tac differential tests",CLOSED,2026-03-24T02:38:15+00:00,2026-03-24T02:40:00+00:00,0.0292,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2074
3301,[measure] generation-gh-2626-run38 #3301,CLOSED,2026-03-24T02:36:34+00:00,2026-03-24T02:38:33+00:00,0.0331,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3300,"[stitch] prd021-tac R2.3, R2.4, R3.1, R3.2, R3.3, R3.4 -- tac flags and error handling",CLOSED,2026-03-24T02:28:03+00:00,2026-03-24T02:36:27+00:00,0.14,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1530
3299,"[stitch] prd021-tac R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- tac core implementation",CLOSED,2026-03-24T02:28:02+00:00,2026-03-24T02:34:54+00:00,0.1144,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1700
3298,"[stitch] prd020-echo R4.1, R4.2, R4.3 -- echo differential tests",CLOSED,2026-03-24T02:28:01+00:00,2026-03-24T02:31:45+00:00,0.0622,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1539
3297,"[stitch] prd020-echo R2.3, R2.4, R3.1, R3.2, R3.3 -- echo escape sequences and error handling",CLOSED,2026-03-24T02:27:59+00:00,2026-03-24T02:30:01+00:00,0.0339,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1729
3296,[measure] generation-gh-2626-run38 #3296,CLOSED,2026-03-24T02:26:31+00:00,2026-03-24T02:28:19+00:00,0.03,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3295,"[stitch] [stitch] prd020-echo R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- echo core implementation",CLOSED,2026-03-24T02:16:20+00:00,2026-03-24T02:26:24+00:00,0.1678,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2480
3294,"[stitch] [stitch] prd050-readlink R4.1, R4.2, R4.3 -- readlink differential tests",CLOSED,2026-03-24T02:16:19+00:00,2026-03-24T02:24:12+00:00,0.1314,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1953
3293,"[stitch] [stitch] prd050-readlink R2.1, R2.2, R3.1, R3.2 -- readlink flags and error handling",CLOSED,2026-03-24T02:16:18+00:00,2026-03-24T02:21:19+00:00,0.0836,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1888
3292,"[stitch] [stitch] prd050-readlink R1.1, R1.2, R1.3, R1.4, R1.5, R1.6 -- readlink core implementation",CLOSED,2026-03-24T02:16:17+00:00,2026-03-24T02:19:03+00:00,0.0461,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2539
3291,[measure] generation-gh-2626-run38 #3291,CLOSED,2026-03-24T02:14:45+00:00,2026-03-24T02:16:35+00:00,0.0306,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3290,"[stitch] prd049-realpath R2.2, R2.3, R3.1, R3.2, R3.3 -- realpath flags and error handling",CLOSED,2026-03-24T02:04:29+00:00,2026-03-24T02:14:36+00:00,0.1686,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2554
3289,"[stitch] prd049-realpath R1.1, R1.2, R1.3, R1.4, R1.5, R2.1 -- realpath core implementation",CLOSED,2026-03-24T02:04:28+00:00,2026-03-24T02:10:24+00:00,0.0989,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2753
3288,"[stitch] prd053-logname R3.2, R3.3 -- logname differential tests",CLOSED,2026-03-24T02:04:27+00:00,2026-03-24T02:07:18+00:00,0.0475,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1727
3287,"[stitch] prd053-logname R1.1, R1.2, R2.1, R2.2, R2.3, R3.1 -- logname implementation",CLOSED,2026-03-24T02:04:26+00:00,2026-03-24T02:05:39+00:00,0.0203,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2555
3286,[measure] generation-gh-2626-run38 #3286,CLOSED,2026-03-24T02:01:28+00:00,2026-03-24T02:04:44+00:00,0.0544,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3285,"[stitch] prd052-tty R1.1, R1.2, R1.3, R2.1, R2.2, R3.1 -- tty implementation",CLOSED,2026-03-24T01:39:30+00:00,2026-03-24T02:01:22+00:00,0.3644,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2217
3284,"[stitch] prd051-pwd R3.1, R3.2, R3.3 -- pwd error handling and edge cases",CLOSED,2026-03-24T01:39:29+00:00,2026-03-24T01:52:53+00:00,0.2233,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1304
3283,"[stitch] prd051-pwd R1.1, R1.2, R1.3, R1.4, R2.1, R2.2 -- pwd implementation",CLOSED,2026-03-24T01:39:28+00:00,2026-03-24T01:49:38+00:00,0.1694,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2114
3282,"[stitch] prd008-ls R4.4, R4.5, R4.6, R4.7, R4.8, R4.9 -- sorting and display options",CLOSED,2026-03-24T01:39:27+00:00,2026-03-24T01:46:34+00:00,0.1186,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2058
3281,[measure] generation-gh-2626-run38 #3281,CLOSED,2026-03-24T01:38:04+00:00,2026-03-24T01:39:48+00:00,0.0289,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3280,"[measure] [stitch] prd008-ls R3.13, R3.14, R3.15, R4.1, R4.2, R4.3 -- differential tests",CLOSED,2026-03-24T01:28:00+00:00,2026-03-24T01:37:57+00:00,0.1658,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,2295
3279,"[measure] [stitch] prd008-ls R3.7, R3.8, R3.9, R3.10, R3.11, R3.12 -- differential tests",CLOSED,2026-03-24T01:27:59+00:00,2026-03-24T01:30:42+00:00,0.0453,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,2215
3278,"[stitch] [stitch] prd008-ls R3.13, R3.14, R3.15, R4.1, R4.2, R4.3 -- SELinux context and recursive listing",CLOSED,2026-03-24T01:27:58+00:00,2026-03-24T01:37:52+00:00,0.165,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1790
3277,"[stitch] [stitch] prd008-ls R3.7, R3.8, R3.9, R3.10, R3.11, R3.12 -- long format time display and device numbers",CLOSED,2026-03-24T01:27:57+00:00,2026-03-24T01:30:37+00:00,0.0444,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1774
3276,[measure] generation-gh-2626-run38 #3276,CLOSED,2026-03-24T01:25:43+00:00,2026-03-24T01:28:14+00:00,0.0419,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3275,"[stitch] prd008-ls R3.1, R3.2, R3.3, R3.4, R3.5, R3.6 -- color output and symlink handling",CLOSED,2026-03-24T01:01:35+00:00,2026-03-24T01:25:36+00:00,0.4003,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2241
3274,"[stitch] prd008-ls R2.11, R2.12, R2.13, R2.14, R2.15 -- output format flags and column control",CLOSED,2026-03-24T01:01:34+00:00,2026-03-24T01:12:39+00:00,0.1847,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1792
3273,"[stitch] prd008-ls R2.5, R2.6, R2.7, R2.8, R2.9, R2.10 -- sorting and type indicators",CLOSED,2026-03-24T01:01:33+00:00,2026-03-24T01:09:01+00:00,0.1244,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2250
3272,"[stitch] prd008-ls R1.13, R1.14, R2.1, R2.2, R2.3, R2.4 -- cmd/ls contract and core entry point",CLOSED,2026-03-24T01:01:32+00:00,2026-03-24T01:04:44+00:00,0.0533,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/ls,2662
3271,[measure] generation-gh-2626-run38 #3271,CLOSED,2026-03-24T01:00:26+00:00,2026-03-24T01:01:48+00:00,0.0228,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3270,"[measure] [stitch] cmd/ls: differential tests for sorting, filtering, and display (prd008 R1.7, R1.8, R1.9, R1.10, R1.11, R1.12)",CLOSED,2026-03-24T00:44:23+00:00,2026-03-24T01:00:20+00:00,0.2658,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,cmd/ls,2212
3269,"[stitch] [stitch] cmd/ls: sorting, filtering, and display flags (prd008 R1.7, R1.8, R1.9, R1.10, R1.11, R1.12)",CLOSED,2026-03-24T00:44:22+00:00,2026-03-24T01:00:15+00:00,0.2647,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/ls,2404
3268,"[measure] [stitch] cmd/ls: differential tests for basic listing (prd008 R1.1, R1.2, R1.3, R1.4, R1.5, R1.6)",CLOSED,2026-03-24T00:44:20+00:00,2026-03-24T00:50:06+00:00,0.0961,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,cmd/ls,2427
3267,"[stitch] [stitch] cmd/ls: basic directory listing and output modes (prd008 R1.1, R1.2, R1.3, R1.4, R1.5, R1.6)",CLOSED,2026-03-24T00:44:19+00:00,2026-03-24T00:50:01+00:00,0.095,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/ls,2836
3266,[measure] generation-gh-2626-run38 #3266,CLOSED,2026-03-24T00:42:10+00:00,2026-03-24T00:44:37+00:00,0.0408,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3265,"[stitch] cmd/hostname: full implementation and differential tests (prd047 R1.1, R1.2, R2.1, R2.2, R3.1, R3.2)",CLOSED,2026-03-24T00:33:48+00:00,2026-03-24T00:42:04+00:00,0.1378,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/hostname,2652
3264,"[stitch] cmd/nproc: remaining flags and differential tests (prd046 R2.3, R3.1, R3.2, R3.3)",CLOSED,2026-03-24T00:33:47+00:00,2026-03-24T00:40:57+00:00,0.1194,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/nproc,1907
3263,"[stitch] cmd/nproc: core implementation and flag handling (prd046 R1.1, R1.2, R1.3, R1.4, R2.1, R2.2)",CLOSED,2026-03-24T00:33:46+00:00,2026-03-24T00:38:37+00:00,0.0808,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/nproc,2079
3262,"[stitch] cmd/uname: error handling, version output, and differential tests (prd044 R3.1, R3.2, R4.1, R4.2, R4.3)",CLOSED,2026-03-24T00:33:45+00:00,2026-03-24T00:37:29+00:00,0.0622,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/uname,2173
3261,[measure] generation-gh-2626-run38 #3261,CLOSED,2026-03-24T00:31:33+00:00,2026-03-24T00:34:05+00:00,0.0422,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3260,"[stitch] [stitch] cmd/uname: remaining flags and combined output (prd044 R1.6-R1.9, R2.2)",CLOSED,2026-03-24T00:24:33+00:00,2026-03-24T00:31:27+00:00,0.115,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/uname,1380
3259,"[stitch] [stitch] cmd/uname: implementation (prd044 R1.1-R1.5, R2.1)",CLOSED,2026-03-24T00:24:32+00:00,2026-03-24T00:27:05+00:00,0.0425,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/uname,1609
3258,"[measure] [stitch] cmd/version: differential tests (prd011 R1.1, R2.1, R3.1, R4.1, R5.1)",CLOSED,2026-03-24T00:24:31+00:00,2026-03-24T00:26:00+00:00,0.0247,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,cmd/version,1372
3257,"[stitch] [stitch] cmd/version: implementation (prd011 R1.1, R2.1, R3.1, R4.1, R5.1)",CLOSED,2026-03-24T00:24:29+00:00,2026-03-24T00:25:55+00:00,0.0239,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/version,1336
3256,[measure] generation-gh-2626-run38 #3256,CLOSED,2026-03-24T00:20:56+00:00,2026-03-24T00:24:49+00:00,0.0647,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3255,"[stitch] cmd/hostid: implementation and differential tests (prd048 R1.1-R1.2, R2.1-R2.2, R3.1-R3.2)",CLOSED,2026-03-23T23:59:41+00:00,2026-03-24T00:20:49+00:00,0.3522,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/hostid,2281
3254,"[stitch] cmd/arch: implementation and differential tests (prd045 R1.1-R1.2, R2.1-R2.2, R3.1-R3.2)",CLOSED,2026-03-23T23:59:40+00:00,2026-03-24T00:18:11+00:00,0.3086,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/arch,2223
3253,"[stitch] cmd/wc: remaining features and tests (prd005 R5.2, R6.1-R6.3)",CLOSED,2026-03-23T23:59:39+00:00,2026-03-24T00:16:21+00:00,0.2783,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/wc,1939
3252,"[stitch] cmd/wc: features and options (prd005 R3.3, R4.1-R4.4, R5.1)",CLOSED,2026-03-23T23:59:38+00:00,2026-03-24T00:10:02+00:00,0.1733,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/wc,2297
3251,[measure] generation-gh-2626-run38 #3251,CLOSED,2026-03-23T23:55:56+00:00,2026-03-23T23:59:57+00:00,0.0669,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3250,"[stitch] [stitch] cmd/wc: max-line-length, multiple files, totals, error handling (prd005 R2.3-R2.6, R3.1-R3.2)",CLOSED,2026-03-23T23:38:27+00:00,2026-03-23T23:55:49+00:00,0.2894,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/wc,2134
3249,"[stitch] [stitch] cmd/wc: core line/word/byte counting, help/version, stdin (prd005 R1.1-R1.4, R2.1-R2.2)",CLOSED,2026-03-23T23:38:26+00:00,2026-03-23T23:53:16+00:00,0.2472,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/wc,2325
3248,[stitch] [stitch] cmd/seq: differential tests (prd019 R4.1-R4.4),CLOSED,2026-03-23T23:38:25+00:00,2026-03-23T23:47:23+00:00,0.1494,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/seq,2222
3247,"[stitch] [stitch] cmd/head + cmd/seq: remaining implementation (prd018 R3.5, prd019 R3.4)",CLOSED,2026-03-23T23:38:23+00:00,2026-03-23T23:45:44+00:00,0.1225,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/head,1672
3246,[measure] generation-gh-2626-run38 #3246,CLOSED,2026-03-23T23:36:12+00:00,2026-03-23T23:38:43+00:00,0.0419,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3245,"[stitch] cmd/seq: separator, equal-width, error handling, exit codes (prd019 R2.2-R2.4, R3.1-R3.3)",CLOSED,2026-03-23T23:25:55+00:00,2026-03-23T23:36:05+00:00,0.1694,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/seq,2337
3244,"[stitch] cmd/seq: core sequence generation, format string, help/version (prd019 R1.1-R1.5, R2.1)",CLOSED,2026-03-23T23:25:53+00:00,2026-03-23T23:34:27+00:00,0.1428,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/seq,2301
3243,[stitch] cmd/head: differential tests (prd018 R4.1-R4.4),CLOSED,2026-03-23T23:25:52+00:00,2026-03-23T23:32:25+00:00,0.1092,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/head,2231
3242,"[stitch] cmd/head: quiet/verbose modes, zero-terminated, error handling (prd018 R2.2-R2.3, R3.1-R3.4)",CLOSED,2026-03-23T23:25:51+00:00,2026-03-23T23:30:40+00:00,0.0803,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/head,2401
3241,[measure] generation-gh-2626-run38 #3241,CLOSED,2026-03-23T23:23:06+00:00,2026-03-23T23:26:10+00:00,0.0511,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3240,"[stitch] [stitch] cmd/head: core line/byte counting, multi-file headers, help/version (prd018 R1.1-R1.5, R2.1)",CLOSED,2026-03-23T23:09:08+00:00,2026-03-23T23:22:59+00:00,0.2308,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/head,2412
3239,[stitch] [stitch] cmd/tee: differential tests (prd017 R4.1-R4.3),CLOSED,2026-03-23T23:09:07+00:00,2026-03-23T23:17:45+00:00,0.1439,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/tee,1959
3238,"[stitch] [stitch] cmd/tee: signal handling, error handling, exit codes (prd017 R1.4-R1.5, R3.1-R3.4)",CLOSED,2026-03-23T23:09:05+00:00,2026-03-23T23:13:34+00:00,0.0747,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/tee,2287
3237,"[stitch] [stitch] cmd/tee: core stdin-to-files copy, append mode, help/version (prd017 R1.1-R1.3, R2.1-R2.3)",CLOSED,2026-03-23T23:09:04+00:00,2026-03-23T23:10:58+00:00,0.0317,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/tee,2282
3236,[measure] generation-gh-2626-run38 #3236,CLOSED,2026-03-23T23:06:46+00:00,2026-03-23T23:09:23+00:00,0.0436,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3235,[stitch] cmd/dirname: differential tests (prd016 R4.1-R4.3),CLOSED,2026-03-23T22:59:41+00:00,2026-03-23T23:06:40+00:00,0.1164,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/dirname,1996
3234,"[stitch] cmd/dirname: multiple args, zero-terminated mode, error handling, exit codes (prd016 R1.4-R1.5, R3.1-R3.3)",CLOSED,2026-03-23T22:59:40+00:00,2026-03-23T23:04:54+00:00,0.0872,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/dirname,1842
3233,"[stitch] cmd/dirname: core path extraction, help/version (prd016 R1.1-R1.3, R2.1-R2.2)",CLOSED,2026-03-23T22:59:39+00:00,2026-03-23T23:03:04+00:00,0.0569,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/dirname,2055
3232,[stitch] cmd/basename: differential tests (prd015 R4.1-R4.3),CLOSED,2026-03-23T22:59:38+00:00,2026-03-23T23:01:41+00:00,0.0342,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/basename,2010
3231,[measure] generation-gh-2626-run38 #3231,CLOSED,2026-03-23T22:58:00+00:00,2026-03-23T22:59:56+00:00,0.0322,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3230,"[stitch] [stitch] cmd/basename: multiple mode, error handling, exit codes, and differential tests (prd015 R1.4-R1.5, R3.1-R3.4)",CLOSED,2026-03-23T22:48:35+00:00,2026-03-23T22:57:53+00:00,0.155,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/basename,2340
3229,"[stitch] [stitch] cmd/basename: core path extraction, suffix removal, and help/version (prd015 R1.1-R1.3, R2.1-R2.3)",CLOSED,2026-03-23T22:48:34+00:00,2026-03-23T22:55:31+00:00,0.1158,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/basename,2243
